what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1286948771793
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1286948775665
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1286948777140
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1286948784909
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1286948784963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1286948788744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286948790842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286949180113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1286949204965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286949208965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286949210150
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1286949210218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286949211014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1286949211721
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1286949213052
